unitId,name,rarity,role,finalScore,statsScore,skill1Score,skill2Score,kitSynergyScore,tags
312,Senna Angesœur,common,ranged,26.86693266342432,45.46153846153847,45.093776516129026,9.282,0,damage|sustain
313,"Noa, Mur Impassable",common,tank,15.00605076923077,36.68653846153846,8.924999999999999,9.282,0,sustain
314,"Padmika, Gardienne du Sanctuaire",common,support,14.072655753846156,30.892307692307696,10.224000000000002,10.632960000000002,0,sustain
315,"Terence, Assassin Justicier",common,ranged,17.814300369230775,45.46153846153847,8.924999999999999,10.632960000000002,0,sustain
316,"Xeu, La Prêtresse Primordiale",legendary,support,50.613338395927606,61.29961538461539,92.88589264705882,22.6889,17,sustain|utility
317,"Wilco, Le Sauveur",common,tank,14.35430684731077,36.68653846153846,0,15.700292608,0,sustain
322,"SuperPG, Le Bastion Obscur",uncommon,tank,37.003343016476414,39.997692307692304,78.37232419354835,20.873787999999998,0,damage|sustain
323,"Crimness, Le Traqueur Ténébreux",mythic,ranged,71.70351783477925,75.20192307692308,132.6217703225807,52.174304189883884,13,damage|sustain
324,"Dango, Le Seigneur des Morts",uncommon,support,25.9968343149011,32.565769230769234,25.46871428571428,39.4482816,0,sustain
325,"Cuttie, La Corrompue",uncommon,ranged,47.74035401862036,49.252307692307696,73.78859612903227,52.17181873548388,6,damage|sustain
326,"Lyly, La Danseuse Funeste",uncommon,support,3954.027029062035,32.565769230769234,10578.24510967742,4583.711096774194,14,sustain|tempo
327,"Waboku, Le Protecteur du Grimoire Sombre",uncommon,ranged,1700.7040922070078,49.252307692307696,96.6728670967742,6380.686540800001,14,damage|tempo
328,"Dolo, L'Ombre Absolue",epic,assassin,62.00535121675435,60.246346153846154,117.0062593548387,51.210564851612915,7,damage|sustain|tempo
329,"Andross, Le Necromancien",rare,support,41.763499325062035,38.86423076923077,59.340199999999996,48.665625806451615,14,utility|sustain
330,"Spiky, Démon Astral",epic,assassin,39.54647312952854,60.246346153846154,58.85561032258065,22.9809135483871,7,sustain|damage|utility
331,"Xeu, La Prêtresse Impitoyable",uncommon,support,30.15105496061539,32.565769230769234,20.070949999999996,60.823817600000005,0,sustain
332,"Banga, Le Rempart Maudit",rare,tank,2364.4491458496736,45.183846153846154,9019.546838709679,25.828811008,0,damage|tempo|sustain
333,"Mymy, L'Aube Damnée",uncommon,support,30.07978198461539,32.565769230769234,18.32565,51.525760000000005,14,sustain|tempo
334,"Hixxy, Le Titan Profané",rare,tank,25.797478213399508,45.183846153846154,31.164774193548386,10.166,12,utility|sustain
335,"Nashi, La Lame Maleillante",mythic,assassin,43.255563255583134,73.29326923076923,82.05172258064518,0,7,sustain|utility|damage
336,"JB, Le Dévastateur Egaré",epic,tank,32.676774200000004,51.3075,29.585650000000005,40.84002,0,sustain
337,"Minipoucce, Le Fantomatique",rare,assassin,25.279585133498763,54.99211538461539,27.37393548387097,10.632960000000002,0,utility|sustain
338,"Cladie, La Cartomancienne Sanglante",epic,support,24.46330584615385,47.77519230769231,18.579,13.291200000000002,14,sustain|utility
339,"Skirrela, Le Cœur des Ténèbres",uncommon,ranged,29.419706437717124,49.252307692307696,50.82977032258066,9.282,0,damage|sustain
340,"Sama, La Fleur Venimeuse",mythic,ranged,1762.6729940991856,75.20192307692308,79.67112352941177,6605.007552000001,18,damage|tempo
341,"Leno, Le Chaos Eternel",rare,support,29.129846941452623,38.86423076923077,47.83864864864865,11.576206451612904,14,sustain|utility
342,"Sushi, La Princesse Maudite",uncommon,ranged,38.30793353449131,49.252307692307696,74.24602838709677,9.282,14,damage|tempo|sustain
343,"Alpha, L'Arme du Néant",rare,assassin,21.43118900273231,54.99211538461539,0,23.205371904,0,sustain
344,"Matux, L'Oracle Dément",rare,support,38.0092981568358,38.86423076923077,54.53835483870967,39.02823570533334,14,tempo|sustain
345,"Melyre, Le Colosse Brisé",uncommon,assassin,21.980940998114146,50.23788461538462,21.157743483870973,9.282,0,damage|sustain
346,"Asman, La Reine Chaotique",rare,support,27.128692292803976,38.86423076923077,40.1419,11.576206451612904,14,sustain|utility
347,"Flamingo, L'Annihilateur",rare,ranged,80.58202044013896,54.293076923076924,135.53698322580647,100.53978178064517,20,damage|tempo
348,"Francky, L'Ancien Éthéré",rare,tank,22.823321008388923,45.183846153846154,18.32565,20.7968272512,0,sustain
349,"OrRiz, Le Monolithe Égaré",legendary,tank,49.365161657568244,59.306153846153855,43.84498709677419,79.8451612903226,3,sustain|tempo
350,"Klinx, Le Héros des Ténèbres",legendary,tank,60.85624876724565,59.306153846153855,87.52107419354837,77.28864000000002,7,damage|sustain
351,"Arkana, Le Druide Démoniaque",uncommon,tank,21.382132166153845,39.997692307692304,19.1983,19.966232,0,sustain
352,"Wendigo, Traqueuse Obscure",legendary,ranged,52.45818431682383,67.10538461538462,84.18771406451614,39.9225806451613,7,utility|sustain|damage
353,"Warza, Le Guerrier Maléfique",common,assassin,25.94540256079405,46.48365384615385,49.73069032258065,0,0,sustain|damage
354,"Emo, La Duelliste Profanée",legendary,assassin,39.27637002481391,66.76980769230771,42.915129032258065,33.93419354838711,3,utility|sustain
355,"Eggman, Le Penseur Insondable",rare,support,47.16055441538462,38.86423076923077,67.86965000000001,60.89408,14,sustain|tempo
356,VelNewt Druidobscur,epic,tank,42.086775813709245,51.3075,86.64842419354837,19.969559705333335,0,sustain|damage
357,Bilvoc Le Noir,epic,ranged,40.88668857985112,59.95884615384616,68.24213806451611,19.058676000000002,7,sustain|damage
358,"Nanny, L'Impératrice des Enfers",epic,ranged,37.64600512307693,59.95884615384616,39.26925,38.64432000000001,3,sustain
359,"DameSo, La Gardienne des Enfers",epic,support,42.60184439247642,47.77519230769231,43.097649999999994,58.536159793548386,14,utility|sustain
360,"Thowas, L'Ange Déchu",legendary,tank,42.14432525927602,59.306153846153855,28.720451470588234,57.96648,15,sustain|utility
361,"Sioux, L'Oracle Ténébreuse",uncommon,support,28.208638934550876,32.565769230769234,27.024000000000004,35.630705961290325,14,utility|sustain
362,"Raph, Le Seigneur des Damnés",uncommon,tank,46.421709634819926,39.997692307692304,109.77589189189187,16.463938064516135,12,sustain|utility
363,Quadehar Le Tranchant,uncommon,assassin,33.02998387121866,50.23788461538462,49.73069032258065,23.205371904,0,sustain|damage
364,"Isaki, Le Protecteur Démoniaque",uncommon,ranged,51.199578317355844,49.252307692307696,92.36759612903226,46.897527576774195,6,damage|sustain
365,Peohina La Fatalité,common,support,13.641404153846157,30.892307692307696,19.1983,0,0,sustain
366,"Aurel, Le Vengeur",common,assassin,17.84596307692308,46.48365384615385,18.579,0,0,sustain
367,"Hachi, La Dixième Gardienne",common,ranged,26.43713132665013,45.46153846153847,52.72269445161291,0,0,sustain|damage
368,"Kaleiya, La Malediction",common,ranged,26.550106526650126,45.46153846153847,53.1572144516129,0,0,sustain|damage
369,"Raki, L'Eveilleur du Chaos",common,assassin,21.741559851116627,46.48365384615385,33.562064516129034,0,0,sustain
370,"Wilco, Le Destructeur",common,tank,14.35430684731077,36.68653846153846,0,15.700292608,0,sustain
371,"Matthieu, Le Veilleur Déchu",common,tank,13.15644696123077,36.68653846153846,0,11.093139200000001,0,sustain
372,"Tsuna, L'Emissaire Démoniaque",common,tank,12.90564555323077,36.68653846153846,0,10.128518399999999,0,sustain
373,"Hugo, L'Archonte des Morts",common,ranged,29.576341066004964,45.46153846153847,64.79657806451613,0,0,sustain|damage
374,"Leixya, La Chaman Spectrale",common,support,13.641404153846157,30.892307692307696,19.1983,0,0,sustain
375,"Björn, Le Goliath de l'Apocalypse",common,ranged,29.576341066004964,45.46153846153847,64.79657806451613,0,0,sustain|damage
378,"Jeffrey, Le Prince des Ténèbres",common,support,13.480386153846155,30.892307692307696,18.579,0,0,sustain
379,"Luna, La Druidesse des Enfers",common,ranged,26.550106526650126,45.46153846153847,53.1572144516129,0,0,sustain|damage
380,Senna Darksœur,common,ranged,26.43713132665013,45.46153846153847,52.72269445161291,0,0,sustain|damage
381,"Noa, Mur Surnaturel",common,tank,14.91323076923077,36.68653846153846,17.849999999999998,0,0,sustain
382,"Padmika, Gardienne des Damnés",common,support,13.966326153846158,30.892307692307696,20.448000000000004,0,0,sustain
383,"Terence, Assassin Impitoyable",common,ranged,17.872925169230776,45.46153846153847,19.783440000000002,0,0,sustain
